//######################################################################################################################
//#MonsterSetBase: Raklion1
//######################################################################################################################
//#Section: #0(Npc) #1(Spot) #2(Monster Individual) #3(Invasion) #4(Events) 5#(Kanturu Monster)
//######################################################################################################################

0
//######################################################################################################################
//#Monster    #MapNumber    #Range     #PositionX     #PositionY   #Direction    #Comment
//######################################################################################################################
end

1
//######################################################################################################################
//#Monster    #MapNumber    #Range      #BeginPosX     #BeginPosY     #EndPosX    #EndPosY      #Direction     #Quantity
//######################################################################################################################
//564		57	3	70	147	70	147	-1	5	//Bad Coolutin
//563		57	3	75	87	75	87	-1	5	//Bad Ice Giant
//457		57	3	69	24	69	24	-1	5	//Cooler
//564		57	3	60	162	60	162	-1	5	//Bad Coolutin
//563		57	3	32	146	32	146	-1	5	//Bad Ice Giant
//562		57	3	31	64	31	64	-1	5	//Bad Giant Mammoth
//562		57	3	36	47	36	47	-1	5	//Bad Giant Mammoth
//563		57	3	30	115	30	115	-1	5	//Bad Ice Giant
//562		57	3	41	78	41	78	-1	5	//Bad Giant Mammoth
//458		57	3	238	115	238	115	-1	5	//Iron Knight
//458		57	3	216	166	216	166	-1	5	//Iron Knight
//458		57	3	177	66	177	66	-1	5	//Iron Knight
//456		57	3	101	195	101	195	-1	5	//Ice Giant
//458		57	3	181	62	181	62	-1	5	//Iron Knight
//565		57	3	24	222	24	222	-1	5	//Bad Iron Knight
//565		57	3	31	198	31	198	-1	5	//Bad Iron Knight
//565		57	3	45	233	45	233	-1	5	//Bad Iron Knight
//458		57	3	194	122	194	122	-1	5	//Iron Knight
//565		57	3	53	215	53	215	-1	5	//Bad Iron Knight
//457		57	3	135	19	135	19	-1	5	//Cooler
//455		57	3	144	202	144	202	-1	5	//Giant Mammoth
//455		57	3	156	202	156	202	-1	5	//Giant Mammoth
//456		57	3	105	214	105	214	-1	5	//Ice Giant
//455		57	3	147	224	147	224	-1	5	//Giant Mammoth
//455		57	3	167	210	167	210	-1	5	//Giant Mammoth
//454		57	3	186	208	186	208	-1	5	//Ice Walker
end

2
//Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
456            57             30         136            137            -1             //Ice Giant
456            57             30         136            106            -1             //Ice Giant
456            57             30         116            148            -1             //Ice Giant
456            57             30         095            195            -1             //Ice Giant
455            57             30         142            126            -1             //Giant Mammoth
455            57             30         223            150            -1             //Giant Mammoth
454            57             30         204            104            -1             //Ice Walker
454            57             30         154            129            -1             //Ice Walker
454            57             30         141            113            -1             //Ice Walker
562            57             30         114            101            -1             //Dark Mammoth
562            57             30         105            107            -1             //Dark Mammoth
562            57             30         102            109            -1             //Dark Mammoth
562            57             30         109            101            -1             //Dark Mammoth
562            57             30         092            117            -1             //Dark Mammoth
562            57             30         087            116            -1             //Dark Mammoth
563            57             30         033            095            -1             //Dark Giant
563            57             30         034            079            -1             //Dark Giant
563            57             30         037            088            -1             //Dark Giant
563            57             30         058            156            -1             //Dark Giant
563            57             30         065            143            -1             //Dark Giant
563            57             30         038            145            -1             //Dark Giant
563            57             30         070            101            -1             //Dark Giant
563            57             30         062            088            -1             //Dark Giant
563            57             30         073            087            -1             //Dark Giant
563            57             30         033            220            -1             //Dark Giant
563            57             30         047            195            -1             //Dark Giant
563            57             30         098            031            -1             //Dark Giant
563            57             30         123            045            -1             //Dark Giant
563            57             30         140            023            -1             //Dark Giant
563            57             30         039            148            -1             //Dark Giant
563            57             30         068            139            -1             //Dark Giant
563            57             30         057            159            -1             //Dark Giant
563            57             30         032            089            -1             //Dark Giant
564            57             30         123            040            -1             //Dark Coolutin
564            57             30         117            042            -1             //Dark Coolutin
564            57             30         037            222            -1             //Dark Coolutin
564            57             30         052            199            -1             //Dark Coolutin
564            57             30         034            146            -1             //Dark Coolutin
564            57             30         063            159            -1             //Dark Coolutin
564            57             30         062            135            -1             //Dark Coolutin
564            57             30         060            093            -1             //Dark Coolutin
564            57             30         033            115            -1             //Dark Coolutin
564            57             30         059            036            -1             //Dark Coolutin
564            57             30         064            032            -1             //Dark Coolutin
565            57             30         127            043            -1             //Dark Iron Knight
565            57             30         140            032            -1             //Dark Iron Knight
565            57             30         135            029            -1             //Dark Iron Knight
565            57             30         101            023            -1             //Dark Iron Knight
565            57             30         093            026            -1             //Dark Iron Knight
565            57             30         064            039            -1             //Dark Iron Knight
565            57             30         091            031            -1             //Dark Iron Knight
565            57             30         070            095            -1             //Dark Iron Knight
565            57             30         034            121            -1             //Dark Iron Knight
565            57             30         030            119            -1             //Dark Iron Knight
565            57             30         033            224            -1             //Dark Iron Knight
565            57             30         052            191            -1             //Dark Iron Knight
563            57             30         038            227            -1             //Dark Giant
563            57             30         026            216            -1             //Dark Giant
563            57             30         049            219            -1             //Dark Giant
563            57             30         029            195            -1             //Dark Giant
563            57             30         071            120            -1             //Dark Giant
563            57             30         037            133            -1             //Dark Giant
564            57             30         035            068            -1             //Dark Coolutin
564            57             30         046            047            -1             //Dark Coolutin
564            57             30         107            037            -1             //Dark Coolutin
564            57             30         028            199            -1             //Dark Coolutin
565            57             30         032            195            -1             //Dark Iron Knight
565            57             30         031            051            -1             //Dark Iron Knight
565            57             30         037            046            -1             //Dark Iron Knight
565            57             30         066            137            -1             //Dark Iron Knight
end

3
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction      Quantity      Value      Comment
501            57             00         019			012			   238			237          -1             01            0          //Great Golden Dragon
499            57             00         019			012			   238			237          -1             03            0          //Golden Iron Knight
end

3
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction      Quantity      Value      Comment
365            57             30         010            010            240          240          -1             10            0          //Pouch of Blessing
end

3
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction      Quantity      Value      Comment
463            57             30         010            010            240          240          -1             10            0          //
end

3
//Monster      MapNumber      Range      BeginPosX      BeginPosY      EndPosX      EndPosY      Direction      Quantity      Value      Comment
413            57             30         010            010            240          240          -1             10            0          //Lunar Rabbit
end
