//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
1140	1140	500	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Kalima Ticket (1 UN)
1150	1150	100	7221	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	// Talisman of Luck (1 UN)
1160	1160	3000	6934	0	0	0	0	0	0	0	0	255	255	255	255	255	0	432000	// Dotto (5 Days)
1170	1170	3000	6946	0	0	0	0	0	0	0	0	255	255	255	255	255	0	432000	// Purification Elpis (5 Days)
1180	1180	200	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Elixir of Strength (1 Days)
1180	1181	500	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Elixir of Strength (3 Days)
1180	1182	700	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Strength (7 Days)
1190	1190	200	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Elixir of Agility (1 Days)
1190	1191	500	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Elixir of Agility (3 Days)
1190	1192	700	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Agility (7 Days)
1200	1200	200	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Elixir of Health (1 Days)
1200	1201	500	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Elixir of Health (3 Days)
1200	1202	700	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Health (7 Days)
1210	1210	200	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Elixir of Control (1 Days)
1210	1211	500	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Elixir of Control (3 Days)
1210	1212	700	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Control (7 Days)
1220	1220	200	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Elixir of Energy (1 Days)
1220	1221	500	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Elixir of Energy (3 Days)
1220	1222	700	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Elixir of Energy (7 Days)
1230	1230	200	6768	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Amethyst Ring (1 Days)
1230	1231	500	6768	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Amethyst Ring (3 Days)
1230	1232	700	6768	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Amethyst Ring (7 Days)
1240	1240	200	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Wizards Ring (1 Days)
1240	1241	500	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Wizards Ring (3 Days)
1240	1242	800	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Wizards Ring (7 Days)
1250	1250	700	6676	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Wizards Ring (2 Days)
1260	1260	400	7281	0	1	1	0	0	0	0	0	255	255	255	255	255	0	0	// Gold Key (1 UN)
1270	1270	300	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Lethal Wizard's Ring (1 Days)
1270	1271	700	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Lethal Wizard's Ring (3 Days)
1270	1272	1000	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Lethal Wizard's Ring (7 Days)
1290	1290	300	6769	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Ruby Necklace (1 Days)
1290	1291	700	6769	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Ruby Necklace (3 Days)
1290	1292	1000	6769	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Ruby Necklace (7 Days)
1300	1300	2500	7423	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Summon Golden +1 (1 UN)
1310	1310	3500	7424	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Summon Golden +2 (1 UN)
1320	1320	3500	7425	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Summon Golden +3 (1 UN)
1330	1330	400	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Seal of Ascension (2 Days)
1340	1340	600	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Seal of Wealth (2 Days)
1370	1370	700	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Wizardry (2 Days)
1380	1380	700	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Demon (2 Days)
1390	1390	700	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Spirit of Guardian (2 Days)
1400	1400	300	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	5	0	// Blood Castle Ticket (1 UN)
1410	1410	300	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	5	0	// Devil Square Ticket (1 UN)
1420	1420	300	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	5	0	// Kalima Ticket (1 UN)
1430	1430	200	7221	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Talisman of Luck (1 UN)
1450	1450	4500	7426	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Summon Golden +4 (1 UN)
1460	1460	600	7246	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Elixir of Strength (2 Days)
1470	1470	600	7247	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Elixir of Agility (2 Days)
1480	1480	600	7248	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Elixir of Health (2 Days)
1490	1490	600	7250	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Elixir of Control (2 Days)
1500	1500	600	7249	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Elixir of Energy (2 Days)
1510	1510	6000	7427	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Summon Golden +5 (1 UN)
1520	1520	200	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Battle (1 Days)
1520	1521	500	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Battle (3 Days)
1520	1522	800	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Battle (7 Days)
1530	1530	2000	6936	0	0	0	0	0	0	0	0	255	255	255	255	255	0	432000	// Walker (Evolved) (5 Days)
1540	1540	500	7330	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Magic Backpack (1 UN)
1550	1550	500	7331	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Vault Expansion Certificate (1 UN)
1560	1560	1000	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	50	0	// Blood Castle Ticket (1 UN)
1570	1570	500	7330	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Magic Backpack (1 UN)
1580	1580	1000	7331	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Vault Expansion Certificate (1 UN)
1590	1590	2000	6867	0	0	0	0	0	0	0	0	255	255	255	255	255	0	432000	// Wooparoo (Evolved) (5 Days)
1600	1600	200	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Strength (1 Days)
1600	1601	500	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Strength (3 Days)
1600	1602	800	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Strength (7 Days)
1610	1610	300	6749	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Master Seal of Ascension (1 Days)
1610	1611	700	6749	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Master Seal of Ascension (3 Days)
1610	1612	1000	6749	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Master Seal of Ascension (7 Days)
1620	1620	400	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Master Seal of Wealth (1 Days)
1620	1621	800	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Master Seal of Wealth (3 Days)
1620	1622	1200	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Master Seal of Wealth (7 Days)
1630	1630	700	6763	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Lethal Wizard's Ring (2 Days)
1640	1640	100	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Quickness (1 Days)
1640	1641	300	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Quickness (3 Days)
1640	1642	500	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Quickness (7 Days)
1650	1650	100	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Defense (1 Days)
1650	1651	300	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Defense (3 Days)
1650	1652	500	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Defense (7 Days)
1660	1660	100	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Wrath (1 Days)
1660	1661	300	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Wrath (3 Days)
1660	1662	500	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Wrath (7 Days)
1670	1670	100	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Wizardry (1 Days)
1670	1671	300	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Wizardry (3 Days)
1670	1672	500	7243	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Wizardry (7 Days)
1680	1680	100	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Health (1 Days)
1680	1681	300	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Health (3 Days)
1680	1682	500	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Health (7 Days)
1690	1690	100	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Scroll of Mana (1 Days)
1690	1691	300	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Scroll of Mana (3 Days)
1690	1692	500	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Scroll of Mana (7 Days)
1700	1700	3500	6863	0	0	0	0	0	0	0	0	255	255	255	255	255	0	432000	// William (Evolved) (5 Days)
1710	1710	1000	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	50	0	// Devil Square Ticket (1 UN)
1720	1720	100	6749	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Master Seal of Ascension (1 Days)
1720	1721	250	6749	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Master Seal of Ascension (3 Days)
1720	1722	500	6749	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Master Seal of Ascension (7 Days)
1730	1730	100	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Master Seal of Wealth (1 Days)
1730	1731	250	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Master Seal of Wealth (3 Days)
1730	1732	500	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Master Seal of Wealth (7 Days)
1740	1740	700	7245	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Mana (2 Days)
1750	1750	1000	7266	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Strength (2 Days)
1760	1760	1000	7265	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Battle (2 Days)
1770	1770	1250	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	50	0	// Kalima Ticket (1 UN)
1780	1780	1000	6760	0	0	0	0	0	0	0	0	255	255	255	255	255	10	604800	// Max AG Boost Aura (7 Days)
1790	1790	1000	6761	0	0	0	0	0	0	0	0	255	255	255	255	255	10	604800	// Max SD Boost Aura (7 Days)
1800	1800	2500	6940	0	0	0	0	0	0	0	0	255	255	255	255	255	0	432000	// Lance Soldier (5 Days)
1810	1810	100	7270	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	// Gaion's Order (1 UN)
1820	1820	100	7279	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	// Mirror of Dimensions (1 UN)
1840	1840	300	7270	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	// Gaion's Order (1 UN)
1850	1850	300	7279	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	// Mirror of Dimensions (1 UN)
1860	1860	200	6780	1	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Paid Channel Access Ticket (1 Days)
1860	1861	500	6780	1	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Paid Channel Access Ticket (3 Days)
1860	1862	800	6780	1	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Paid Channel Access Ticket (7 Days)
1870	1870	7000	6784	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Kundun's Madness Blade (7 Days)
1880	1880	7000	6785	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Ancient Icarus Scroll (7 Days)
1890	1890	1000	6769	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Ruby Necklace (2 Days)
1900	1900	2000	7282	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Master Skill Reset (1 UN)
1910	1910	7000	6786	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Arca's Prophecy (7 Days)
1920	1920	7000	6788	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Lorencia Knight's Iron Shield (7 Days)
1930	1930	7000	6790	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Runedil's Goldentune Harp (7 Days)
1950	1950	200	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Seal of Wealth (1 Days)
1950	1951	500	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Seal of Wealth (3 Days)
1950	1952	800	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Seal of Wealth (7 Days)
1960	1960	700	7244	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Health (2 Days)
1970	1970	700	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Defense (2 Days)
1980	1980	700	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Wrath (2 Days)
1990	1990	700	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Scroll of Quickness (2 Days)
2010	2010	100	6656	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Guardian Angel (1 Days)
2010	2011	300	6656	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Guardian Angel (3 Days)
2010	2012	500	6656	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Guardian Angel (7 Days)
2020	2020	5000	7416	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel Of Excelent (1 UN)
2030	2030	5000	7420	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel Of full (1 UN)
2040	2040	100	6657	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	// Imp (1 Days)
2040	2041	300	6657	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	// Imp (3 Days)
2040	2042	500	6657	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	// Imp (7 Days)
2050	2050	200	7280	0	1	1	0	0	0	0	0	255	255	255	255	255	0	0	// Silver Key (1 UN)
2100	2100	1000	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Seal of Wealth (2 Days)
2120	2120	700	6749	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Master Seal of Ascension (2 Days)
2130	2130	1000	6750	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Master Seal of Wealth (2 Days)
2150	2150	500	6657	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Imp (2 Days)
2160	2160	500	6656	0	0	0	0	0	0	0	0	255	255	255	255	255	0	172800	// Guardian Angel (2 Days)
2190	2190	3000	7303	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Super Box Kundum (1 UN)
2200	2200	3000	7304	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box Jewels (1 UN)
2210	2210	4000	7305	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box D (1 UN)
2220	2220	4000	7306	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box Mix 2.5 (1 UN)
2230	2230	4000	6872	0	0	0	0	0	0	0	0	255	255	255	255	255	0	432000	// Tibetton (Mount) (5 Days)
2240	2240	4000	7307	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box Wings S2 (1 UN)
2250	2250	3000	7413	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel Of Skill (1 UN)
2260	2260	3000	7414	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel Of Luck (1 UN)
2270	2270	3000	7415	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel Of Adicional (1 UN)
2280	2280	4000	7421	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Jewel Of Level (1 UN)
2290	2290	2000	7264	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Talisman of Chaos Assembly (1 UN)
2300	2300	5000	7325	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Box Armas 380 (1 UN)
2310	2310	5000	7326	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Red Box (1 UN)
2320	2320	5000	7327	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Purple Box (1 UN)
10000	10000	3000	7307	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Battle Pass WCOIN (1 UN)
10001	10001	3000	7307	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	// Package Box F (1 UN)
end
